Date,open,high,low,close,adjclose,volume,ticker
2023-06-21,33.29999924,33.54999924,32.90000153,33.04999924,32.41389084,23054775,IRFC.NS
2023-06-22,33.04999924,33.15000153,32.65000153,32.79999924,32.16870117,14109469,IRFC.NS
2023-06-23,32.79999924,32.84999847,32.15000153,32.25,31.62928963,24307838,IRFC.NS
2023-06-26,32.29999924,32.79999924,31.95000076,32.34999847,31.72736359,11033301,IRFC.NS
2023-06-27,32.34999847,33,32.09999847,32.70000076,32.07062912,23652368,IRFC.NS
2023-06-28,32.65000153,32.84999847,32.5,32.65000153,32.02159119,9648453,IRFC.NS
2023-06-30,32.75,33.09999847,32.45000076,32.70000076,32.07062912,14373970,IRFC.NS
2023-07-03,32.84999847,33,32.70000076,32.75,32.11966324,16288496,IRFC.NS
2023-07-04,32.79999924,33.29999924,32.59999847,33.09999847,32.46292877,29446900,IRFC.NS
2023-07-05,33.20000076,34.15000153,33.15000153,33.45000076,32.80619049,41585187,IRFC.NS
2023-07-06,33.5,33.65000153,33.25,33.34999847,32.70811462,18663493,IRFC.NS
2023-07-07,33.29999924,33.5,32.90000153,33.09999847,32.46292877,14912804,IRFC.NS
2023-07-10,33.25,33.25,32.79999924,32.95000076,32.31581497,13203680,IRFC.NS
2023-07-11,32.95000076,33.09999847,32.79999924,32.90000153,32.26677704,13406298,IRFC.NS
2023-07-12,32.79999924,33.15000153,32.75,32.95000076,32.31581497,18276560,IRFC.NS
2023-07-13,33.04999924,33.09999847,32.40000153,32.54999924,31.92351341,12769558,IRFC.NS
2023-07-14,32.5,32.79999924,32.45000076,32.54999924,31.92351341,10988416,IRFC.NS
2023-07-17,32.54999924,32.79999924,32.34999847,32.5,31.87447739,17532573,IRFC.NS
2023-07-18,32.59999847,33.20000076,32.45000076,32.59999847,31.97255135,24480880,IRFC.NS
2023-07-19,32.70000076,32.95000076,32.54999924,32.84999847,32.21773911,14117155,IRFC.NS
2023-07-20,32.90000153,33.65000153,32.79999924,33.25,32.61004257,42035133,IRFC.NS
2023-07-21,33.29999924,35.20000076,33.20000076,34.95000076,34.27732468,172775659,IRFC.NS
2023-07-24,35.5,36.09999847,34.70000076,35.09999847,34.42443466,89931586,IRFC.NS
2023-07-25,35.15000153,35.20000076,34.29999924,34.45000076,33.78694534,33446144,IRFC.NS
2023-07-26,34.65000153,36.25,34.59999847,35.25,34.57154846,85247455,IRFC.NS
2023-07-27,35.34999847,35.34999847,34.54999924,34.84999847,34.179245,37679849,IRFC.NS
2023-07-28,35.09999847,35.45000076,34.75,35.04999924,34.37539673,30923854,IRFC.NS
2023-07-31,35.5,38.54999924,35.15000153,38.20000076,37.46476746,216012818,IRFC.NS
2023-08-01,39,41.70000076,38.79999924,40.5,39.72050095,381693749,IRFC.NS
2023-08-02,40.75,41.09999847,38.84999847,39.70000076,38.93590164,159610570,IRFC.NS
2023-08-03,39.90000153,45.29999924,39.75,44.70000076,43.83966446,454943778,IRFC.NS
2023-08-04,46.79999924,48.29999924,44.5,45.04999924,44.18292618,274350314,IRFC.NS
2023-08-07,45.95000076,50.65000153,45.70000076,49.75,48.79246902,306863736,IRFC.NS
2023-08-08,51.25,52,49.40000153,50.29999924,49.33188248,303287703,IRFC.NS
2023-08-09,49.90000153,50.09999847,48.04999924,48.95000076,48.00786591,170874267,IRFC.NS
2023-08-10,48.95000076,50.29999924,48.84999847,49.45000076,48.49824524,108926518,IRFC.NS
2023-08-11,49.70000076,50.15000153,48.5,48.90000153,47.95882797,69084615,IRFC.NS
2023-08-14,48.65000153,51.29999924,44.84999847,50.84999847,49.87129593,240638055,IRFC.NS
2023-08-16,50.90000153,52.70000076,50.40000153,51.25,50.26359558,207500648,IRFC.NS
2023-08-17,50,50,46.70000076,47.65000153,46.73288727,155217100,IRFC.NS
2023-08-18,47.65000153,49,46.40000153,47.25,46.3405838,127976241,IRFC.NS
2023-08-21,48.20000076,48.34999847,47.45000076,47.75,46.83096313,74415020,IRFC.NS
2023-08-22,48.09999847,48.20000076,47.59999847,47.84999847,46.92903519,40881273,IRFC.NS
2023-08-23,48,48.15000153,47.59999847,47.75,46.83096313,29610934,IRFC.NS
2023-08-24,48,50.25,47.90000153,48.59999847,47.66460037,119824410,IRFC.NS
2023-08-25,48.70000076,49.20000076,48.04999924,48.40000153,47.46845245,36732928,IRFC.NS
2023-08-28,48.90000153,49.29999924,48.5,48.70000076,47.76268005,42444304,IRFC.NS
2023-08-29,49.04999924,50.84999847,48.95000076,49.5,48.54727936,107331968,IRFC.NS
2023-08-30,50,50.84999847,49.59999847,49.79999924,48.84150314,57580129,IRFC.NS
2023-08-31,50.29999924,50.5,49.79999924,50.20000076,49.23380661,37388795,IRFC.NS
2023-09-01,50.5,56.5,50.09999847,55.75,54.67698669,236065708,IRFC.NS
2023-09-04,57.70000076,66.90000153,57.15000153,66.69999695,65.41622925,504243805,IRFC.NS
2023-09-05,69.75,75.69999695,69.5,72.25,70.85941315,573870002,IRFC.NS
2023-09-06,73.5,74,67.25,68.75,67.42677307,203998733,IRFC.NS
2023-09-07,69.09999847,74.5,68.19999695,73.15000153,71.74209595,202538874,IRFC.NS
2023-09-08,74.69999695,77.94999695,74.65000153,77.09999847,75.61606598,179288780,IRFC.NS
2023-09-11,81.69999695,84.80000305,81.5,84.75,83.11882782,169943821,IRFC.NS
2023-09-12,91,92.34999847,77.34999847,82.80000305,81.20635986,395003025,IRFC.NS
2023-09-13,79.90000153,84.30000305,75.40000153,78.90000153,77.38142395,238578975,IRFC.NS
2023-09-14,81,82,78.75,81.25,79.68619537,129797195,IRFC.NS
2023-09-15,81.75,82.15000153,78.75,79.34999847,78.49906158,77020431,IRFC.NS
2023-09-18,79.69999695,79.69999695,76.30000305,76.59999847,75.77854919,73958819,IRFC.NS
2023-09-20,76,79.44999695,74,77.19999695,76.37211609,76414678,IRFC.NS
2023-09-21,77.19999695,78.25,74,74.44999695,73.6516037,52360179,IRFC.NS
2023-09-22,75,76.09999847,71.34999847,75.09999847,74.29463196,94866289,IRFC.NS
2023-09-25,76.15000153,78.69999695,74.80000305,76.80000305,75.97640991,85506777,IRFC.NS
2023-09-26,77.19999695,77.44999695,75.55000305,75.94999695,75.13552094,33138244,IRFC.NS
2023-09-27,74.84999847,76.69999695,74.84999847,75.40000153,74.59142303,31966561,IRFC.NS
2023-09-28,76,76.30000305,74.5,74.84999847,74.0473175,25011662,IRFC.NS
2023-09-29,75.30000305,77.55000305,74.59999847,76.55000305,75.72908783,39254526,IRFC.NS
2023-10-03,76.84999847,77.80000305,76.30000305,76.59999847,75.77854919,32681918,IRFC.NS
2023-10-04,76.44999695,76.59999847,73.80000305,75.05000305,74.24517822,34505676,IRFC.NS
2023-10-05,75.75,75.84999847,74,74.34999847,73.55268097,20716740,IRFC.NS
2023-10-06,74.80000305,76,73.80000305,74.84999847,74.0473175,27407523,IRFC.NS
2023-10-09,72.65000153,72.94999695,70.34999847,71.15000153,70.38699341,49805228,IRFC.NS
2023-10-10,71.40000153,76.25,71.34999847,75.65000153,74.83873749,75097719,IRFC.NS
2023-10-11,76.59999847,77.65000153,75.34999847,75.59999847,74.78927612,45128089,IRFC.NS
2023-10-12,76.05000305,76.09999847,74.80000305,75.09999847,74.29463196,21587597,IRFC.NS
2023-10-13,75,78.34999847,74.5,76.59999847,75.77854919,78755411,IRFC.NS
2023-10-16,77.19999695,77.25,76.19999695,76.30000305,75.48177338,23187941,IRFC.NS
2023-10-17,76.94999695,80.80000305,76.59999847,79.15000153,78.3012085,153256370,IRFC.NS
2023-10-18,79.90000153,80.69999695,77.15000153,77.5,76.66889954,60210098,IRFC.NS
2023-10-19,76.09999847,78.40000153,75.80000305,77.59999847,76.76782227,36281928,IRFC.NS
2023-10-20,77.59999847,79.25,76.65000153,77.05000305,76.22372437,34571282,IRFC.NS
2023-10-23,77.5,77.94999695,72,72.19999695,71.42573547,59336442,IRFC.NS
2023-10-25,73.40000153,74.90000153,68,70.30000305,69.54611206,67364514,IRFC.NS
2023-10-26,68.90000153,71.40000153,65.75,70.19999695,69.4471817,109965024,IRFC.NS
2023-10-27,71.40000153,73.15000153,70.44999695,71.94999695,71.17841339,71117911,IRFC.NS
2023-10-30,72.44999695,73.09999847,69.90000153,72.75,71.96983337,44719772,IRFC.NS
2023-10-31,73.69999695,74.40000153,72.09999847,72.59999847,71.82144165,44614720,IRFC.NS
2023-11-01,72.94999695,73.40000153,72.5,72.94999695,72.16768646,17172572,IRFC.NS
2023-11-02,74,74.55000305,72.80000305,73.05000305,72.26662445,22236579,IRFC.NS
2023-11-03,72.69999695,73.34999847,71.05000305,72.15000153,71.37627411,35993734,IRFC.NS
2023-11-06,73.09999847,74.19999695,72.65000153,72.80000305,72.01930237,28925365,IRFC.NS
2023-11-07,73.25,74.30000305,72.80000305,73.05000305,72.26662445,32735491,IRFC.NS
2023-11-08,73.5,76.5,73.40000153,75.59999847,74.78927612,61639026,IRFC.NS
2023-11-09,76,76.90000153,74.09999847,74.59999847,73.79999542,35223000,IRFC.NS
2023-11-10,74.40000153,74.40000153,73.25,74.09999847,74.09999847,20115569,IRFC.NS
2023-11-13,74.59999847,74.65000153,73.55000305,73.65000153,73.65000153,21466105,IRFC.NS
2023-11-15,74.40000153,74.80000305,73.15000153,73.5,73.5,19871941,IRFC.NS
2023-11-16,73.75,73.90000153,73,73.09999847,73.09999847,15227424,IRFC.NS
2023-11-17,73.40000153,77.59999847,72.69999695,76.90000153,76.90000153,116818430,IRFC.NS
2023-11-20,77.40000153,78.5,75.80000305,76.09999847,76.09999847,46928842,IRFC.NS
2023-11-21,76.5,78.19999695,76.34999847,76.84999847,76.84999847,49893620,IRFC.NS
2023-11-22,77.30000305,78.09999847,75.5,76.69999695,76.69999695,35591880,IRFC.NS
2023-11-23,76.80000305,77.40000153,76.34999847,76.5,76.5,22783082,IRFC.NS
2023-11-24,76.84999847,77.5,75.90000153,76.09999847,76.09999847,21604709,IRFC.NS
2023-11-28,76.44999695,76.75,75.25,75.59999847,75.59999847,25080614,IRFC.NS
2023-11-29,76,76.34999847,75,75.30000305,75.30000305,14635478,IRFC.NS
2023-11-30,75.44999695,75.44999695,74.15000153,74.65000153,74.65000153,19003196,IRFC.NS
2023-12-01,74.94999695,77.25,74.80000305,75.40000153,75.40000153,34411168,IRFC.NS
2023-12-04,78,78.15000153,76.15000153,76.40000153,76.40000153,54336061,IRFC.NS
2023-12-05,77,77.19999695,75.80000305,76.15000153,76.15000153,28021269,IRFC.NS
2023-12-06,76.5,76.55000305,75.59999847,75.80000305,75.80000305,24145206,IRFC.NS
2023-12-07,75,76.65000153,74.59999847,76.05000305,76.05000305,25013914,IRFC.NS
2023-12-08,76.09999847,77.65000153,75.59999847,76.59999847,76.59999847,47322739,IRFC.NS
2023-12-11,77,83.34999847,76.80000305,82.19999695,82.19999695,268676897,IRFC.NS
2023-12-12,84.44999695,86.5,82.05000305,83.05000305,83.05000305,135491070,IRFC.NS
2023-12-13,84,85.40000153,83.09999847,83.5,83.5,84559239,IRFC.NS
2023-12-14,84.94999695,96.19999695,84.80000305,92.65000153,92.65000153,475975248,IRFC.NS
2023-12-15,95,100.8000031,94.09999847,94.69999695,94.69999695,325150277,IRFC.NS
2023-12-18,95.90000153,96.34999847,91.25,94.34999847,94.34999847,151821592,IRFC.NS
2023-12-19,94.94999695,101.5,94.5,100.0999985,100.0999985,328191530,IRFC.NS
2023-12-20,102.1999969,104.0999985,91.30000305,92.44999695,92.44999695,263936530,IRFC.NS
2023-12-21,90.90000153,99.80000305,87.09999847,98.84999847,98.84999847,280904719,IRFC.NS
2023-12-22,101,101.9000015,96.65000153,97.75,97.75,137646820,IRFC.NS
2023-12-26,98.5,99.30000305,96.55000305,97.40000153,97.40000153,77725407,IRFC.NS
2023-12-27,98,98.90000153,96.19999695,96.69999695,96.69999695,48428319,IRFC.NS
2023-12-28,97.25,98.59999847,96.05000305,96.44999695,96.44999695,59468778,IRFC.NS
2023-12-29,96.69999695,100.5,96.5,99.34999847,99.34999847,153201085,IRFC.NS
2024-01-01,100,102.4000015,99.40000153,100.4000015,100.4000015,102849848,IRFC.NS
2024-01-02,101,101.6500015,97.80000305,100,100,70051082,IRFC.NS
2024-01-03,100.1999969,101.9499969,99,100.9000015,100.9000015,96843171,IRFC.NS
2024-01-04,101.6999969,103.5999985,100.9000015,101.3000031,101.3000031,66810041,IRFC.NS
2024-01-05,101.9499969,102.4499969,99.90000153,100.75,100.75,43542157,IRFC.NS
2024-01-08,101.3499985,101.6999969,99.59999847,99.94999695,99.94999695,38895310,IRFC.NS
2024-01-09,100.9000015,102.1999969,99.90000153,100.0999985,100.0999985,44804938,IRFC.NS
2024-01-10,100.4499969,103.5,99.55000305,103.0500031,103.0500031,110316122,IRFC.NS
2024-01-11,104.6999969,109.3000031,104.25,106.8499985,106.8499985,191294222,IRFC.NS
2024-01-12,109,114,108.8499985,113.4000015,113.4000015,199380642,IRFC.NS
2024-01-15,113.4000015,113.4000015,113.4000015,113.4000015,113.4000015,0,IRFC.NS
2024-01-16,138.6000061,146.8000031,136.1499939,141.8500061,141.8500061,492705331,IRFC.NS
2024-01-17,138,150.6999969,133.0500031,149.1000061,149.1000061,336463589,IRFC.NS
2024-01-18,153,155,136.3000031,146.25,146.25,272134347,IRFC.NS
2024-01-19,149.5,160.8500061,149.1999969,160.25,160.25,266085180,IRFC.NS
2024-01-23,185.8000031,192.8000031,158.75,161.3000031,161.3000031,269108130,IRFC.NS
2024-01-24,165,173.3000031,151,171.8999939,171.8999939,198113352,IRFC.NS
2024-01-25,174.75,178.3000031,171.5,173.8500061,173.8500061,100074798,IRFC.NS
2024-01-29,177.3000031,178.3000031,169.3000031,170.8500061,170.8500061,74341987,IRFC.NS
2024-01-30,171.3999939,172.1499939,164.1499939,166.6499939,166.6499939,69398771,IRFC.NS
2024-01-31,167.8500061,176.8000031,166,175.1499939,175.1499939,84194726,IRFC.NS
2024-02-01,180,183.25,168.1999969,169.8999939,169.8999939,165894732,IRFC.NS
2024-02-02,172.6999969,175,167.1000061,168.9499969,168.9499969,61739734,IRFC.NS
2024-02-05,170.1499939,170.1999969,160,160.5500031,160.5500031,68987316,IRFC.NS
2024-02-06,161.3999939,164.1999969,152.1000061,160.8999939,160.8999939,81434112,IRFC.NS
2024-02-07,164.5,165.8999939,159.6499939,162.5,162.5,36816341,IRFC.NS
2024-02-08,164.3999939,164.3999939,160.6999969,161.9499969,161.9499969,34218693,IRFC.NS
2024-02-09,162,162,149.1499939,153.6999969,153.6999969,64801528,IRFC.NS
2024-02-12,150.6499939,151.0500031,130.1999969,132.9499969,132.9499969,128716009,IRFC.NS
2024-02-13,132,156.3000031,127.6500015,153.4499969,153.4499969,240631230,IRFC.NS
2024-02-14,153.3999939,157.3999939,145.5,154.3000031,154.3000031,152849830,IRFC.NS
2024-02-15,156.3000031,161.5,154.8999939,158.8999939,158.8999939,77035160,IRFC.NS
2024-02-16,159.75,161.3999939,155,155.4499969,155.4499969,41902227,IRFC.NS
2024-02-19,156,164.3500061,154.3500061,158.6499939,158.6499939,87423359,IRFC.NS
2024-02-20,159.6499939,160.75,157.1499939,158.5,158.5,35987220,IRFC.NS
2024-02-21,158.8500061,160.3999939,153.3999939,154.1999969,154.1999969,35706625,IRFC.NS
2024-02-22,154.1000061,155.8500061,149.1999969,152.1999969,152.1999969,39315419,IRFC.NS
2024-02-23,153.6999969,156.3999939,152.6999969,153.1999969,153.1999969,34425812,IRFC.NS
2024-02-26,154.3000031,156.3999939,151.75,152.3000031,152.3000031,35557532,IRFC.NS
2024-02-27,152.8999939,156.6499939,151,151.6000061,151.6000061,43995103,IRFC.NS
2024-02-28,152.8500061,153.3999939,145.5,147.3999939,147.3999939,39947465,IRFC.NS
2024-02-29,146,150.25,140.8000031,146.75,146.75,63490121,IRFC.NS
2024-03-01,148,151.3999939,146.5500031,147.3999939,147.3999939,30685800,IRFC.NS
2024-03-04,149.3999939,149.5,144.6499939,145.5500031,145.5500031,22040025,IRFC.NS
2024-03-05,144.8999939,148.3999939,143.8000031,145.0500031,145.0500031,23046386,IRFC.NS
2024-03-06,145.1999969,145.6999969,140,140.5,140.5,26188126,IRFC.NS
2024-03-07,141.3500061,144.3999939,139.6499939,143.6999969,143.6999969,24018294,IRFC.NS
2024-03-11,144.1499939,147.25,140.0500031,141.1000061,141.1000061,24321115,IRFC.NS
2024-03-12,141.8000031,142.3999939,135.6499939,136.75,136.75,34760039,IRFC.NS
2024-03-13,136.75,138.8000031,123,124.25,124.25,88853047,IRFC.NS
2024-03-14,120.9000015,142.5,116.6500015,140.25,140.25,194522257,IRFC.NS
2024-03-15,140.6999969,145.8500061,133.5,136.9499969,136.9499969,122337843,IRFC.NS
2024-03-18,138.3500061,139.6000061,132.8500061,134.9499969,134.9499969,56717160,IRFC.NS
2024-03-19,134.5,137.3999939,133.1000061,135.1999969,135.1999969,46347136,IRFC.NS
2024-03-20,136.1999969,138.1999969,132.8500061,133.1999969,133.1999969,39345072,IRFC.NS
2024-03-21,137,137.6499939,134.8000031,135.25,135.25,35779582,IRFC.NS
2024-03-22,135.9499969,145.1999969,135,140.9499969,140.9499969,112209659,IRFC.NS
2024-03-26,142.3999939,148.6999969,140.9499969,145.6999969,145.6999969,120887716,IRFC.NS
2024-03-27,147.5,150.9499969,141.6000061,142.8500061,142.8500061,89910843,IRFC.NS
2024-03-28,144.9499969,147.8000031,141.3000031,142.3500061,142.3500061,50962525,IRFC.NS
2024-04-01,145.1999969,146.75,143.8500061,144.8000031,144.8000031,47979360,IRFC.NS
2024-04-02,146.0500031,148.1499939,144.3000031,146.1000061,146.1000061,59236883,IRFC.NS
2024-04-03,145,147.8000031,144.5,145.3000031,145.3000031,42670072,IRFC.NS
2024-04-04,147,148.3000031,143.5,143.75,143.75,38590096,IRFC.NS
2024-04-05,144,149.3999939,142.8000031,147.8500061,147.8500061,81853830,IRFC.NS
2024-04-08,150,152.5,147,147.5,147.5,57797243,IRFC.NS
2024-04-09,148.5500031,149.3500061,145.6000061,147.1999969,147.1999969,38718449,IRFC.NS
2024-04-10,147.6999969,148.5500031,146.5,146.6999969,146.6999969,20413452,IRFC.NS
2024-04-12,146.6999969,147.6999969,145,145.3000031,145.3000031,27108905,IRFC.NS
2024-04-15,138.1000061,142,135.3000031,140.25,140.25,49605843,IRFC.NS
2024-04-16,139.8000031,142.6000061,138.1000061,141.6999969,141.6999969,25012121,IRFC.NS
2024-04-18,143.3999939,145.4499969,141.6000061,141.9499969,141.9499969,24827547,IRFC.NS
2024-04-19,140,142.25,137.5,141,141,28016383,IRFC.NS
2024-04-22,143,145,142.3999939,144.1000061,144.1000061,23609150,IRFC.NS
2024-04-23,144.75,148.1999969,143.6000061,147.75,147.75,41842082,IRFC.NS
2024-04-24,149,150.4499969,147.5,149,149,44593104,IRFC.NS
2024-04-25,149,152,147.25,150.25,150.25,43990323,IRFC.NS
2024-04-26,151,159,149.6000061,158.0500031,158.0500031,131170998,IRFC.NS
2024-04-29,161.5,164.1999969,159.6000061,160.8999939,160.8999939,67455723,IRFC.NS
